時間,風速,風向,温度,湿度,出力
2/13/2006 5:00:00,8.119658463,315.9266944,0.040711111,60.92394444,12.65218333
2/13/2006 5:15:00,7.927373438,317.5116944,0.128577778,60.21066667,11.53765
2/13/2006 5:30:00,8.659589801,316.6675556,0.179466667,57.94711111,10.74523333
2/13/2006 5:45:00,8.18100845,313.2629167,0.055377778,57.79027778,8.915
2/13/2006 6:00:00,8.997790699,306.9229722,0.1556,54.48711111,8.414766667
2/13/2006 6:15:00,8.383291777,303.8381667,0.223333333,54.64266667,8.215616667
2/13/2006 6:30:00,8.329461361,301.5973056,0.283777778,54.62722222,8.17785
2/13/2006 6:45:00,8.767592869,305.5612222,0.520844444,53.96916667,8.524383333
2/13/2006 7:00:00,8.237251078,308.02775,0.803644444,54.08533333,7.297933333
2/13/2006 7:15:00,8.138102449,310.829,1.841377778,51.32205556,6.913483333
2/13/2006 7:30:00,7.913826306,310.5388611,2.660133333,49.47055556,7.707983333
2/13/2006 7:45:00,8.344742912,315.0019722,3.2932,48.35822222,8.160066667
2/13/2006 8:00:00,8.265382171,316.2415278,3.766488889,48.38205556,6.624183333
2/13/2006 8:15:00,6.783773086,307.6823056,4.074711111,49.12255556,5.896816667
2/13/2006 8:30:00,6.647656977,301.4638056,4.444622222,47.49894444,4.6005
2/13/2006 8:45:00,7.876283458,305.3493056,4.5972,47.56322222,6.678616667
2/13/2006 9:00:00,8.804193302,312.8110278,4.999911111,46.30116667,9.832816667
2/13/2006 9:15:00,8.973148559,315.0785556,5.423422222,44.80172222,11.20653333
2/13/2006 9:30:00,9.068757786,313.7656111,5.861777778,43.46905556,11.39743333
2/13/2006 9:45:00,8.50091217,317.8206944,6.281288889,42.72555556,10.44345
2/13/2006 10:00:00,7.920542021,319.8733889,6.624622222,42.08172222,9.560383333
2/13/2006 10:15:00,8.361215154,315.9640278,7.018933333,42.11438889,10.96683333
2/13/2006 10:30:00,8.509160838,317.1405833,7.166977778,43.05183333,13.39053333
2/13/2006 10:45:00,7.637907356,312.4878056,7.988933333,40.49927778,11.70138333
2/13/2006 11:00:00,9.180879139,315.4861111,8.637955556,39.23116667,14.0151
2/13/2006 11:15:00,9.11287976,319.7739167,8.854311111,38.36538889,14.92773333
2/13/2006 11:30:00,8.855777102,319.6859722,8.974533333,38.27294444,13.48825
2/13/2006 11:45:00,8.156893676,318.0990278,9.3144,37.16105556,10.32898333
2/13/2006 12:00:00,7.326404353,311.6999722,9.973733333,35.92516667,8.599466667
2/13/2006 12:15:00,6.8754959,305.3364444,10.47946667,33.77155556,8.229916667
2/13/2006 12:30:00,8.060359257,297.0536667,10.72688889,33.4035,9.803433333
2/13/2006 12:45:00,8.641336952,301.3857778,11.24511111,32.507,9.863716667
2/13/2006 13:00:00,9.467326464,303.2866667,11.30191111,31.92155556,11.00728333
2/13/2006 13:15:00,7.964392338,306.4401667,11.17235556,35.07972222,13.4716
2/13/2006 13:30:00,8.838960069,306.4760278,11.63617778,32.93977778,12.24913333
2/13/2006 13:45:00,8.768053323,305.4939167,11.70137778,32.53722222,12.31061667
2/13/2006 14:00:00,9.257883989,302.8514722,11.73537778,32.48711111,14.75755
2/13/2006 14:15:00,9.684926187,301.3420556,11.83577778,31.51411111,13.71096667
2/13/2006 14:30:00,9.573096303,300.9701944,11.71871111,32.3755,13.83693333
2/13/2006 14:45:00,9.330033134,299.4828611,11.42164444,35.31088889,12.97126667
2/13/2006 15:00:00,10.01237068,301.5428333,10.9756,38.07816667,14.83815
2/13/2006 15:15:00,10.33866971,300.9351389,10.98035556,36.92422222,12.20436667
2/13/2006 15:30:00,9.632082932,294.6501944,10.84337778,39.38888889,10.9244
2/13/2006 15:45:00,9.547441368,293.6161944,10.64808889,40.23894444,8.183516667
2/13/2006 16:00:00,9.942680466,296.4907222,10.32208889,42.01711111,8.065466667
2/13/2006 16:15:00,9.303758469,299.8360278,10.01466667,44.4085,11.46025
2/13/2006 16:30:00,8.751640969,293.8678056,9.431333333,48.36227778,10.4023
2/13/2006 16:45:00,9.675656058,297.8586111,9.015333333,48.84411111,10.86646667
2/13/2006 17:00:00,9.972975874,295.0077778,8.710888889,49.07161111,12.85613333
2/13/2006 17:15:00,9.537933752,293.8190833,7.860177778,56.75455556,11.49376667
2/13/2006 17:30:00,9.937089946,293.9924167,7.483244444,56.81211111,9.708416667
2/13/2006 17:45:00,10.02397429,288.2606944,7.577955556,55.15538889,9.5667
2/13/2006 18:00:00,9.214221277,283.5773611,7.984177778,50.82544444,7.7203
2/13/2006 18:15:00,9.119449087,284.6106389,8.0644,50.78533333,6.56925
2/13/2006 18:30:00,8.254218384,291.7795,7.227866667,61.81677778,5.4208
2/13/2006 18:45:00,8.54205478,293.5112222,6.699911111,64.67227778,6.50875
2/13/2006 19:00:00,9.409977192,288.5553056,7.060977778,61.57,7.649816667
2/13/2006 19:15:00,10.09807817,289.937,7.145644444,57.51505556,10.48761667
2/13/2006 19:30:00,9.75504152,288.6041111,7.096844444,54.01533333,10.31126667
2/13/2006 19:45:00,9.073922113,291.1620278,6.940577778,55.53338889,9.659966667
2/13/2006 20:00:00,8.90961805,294.4624722,6.632622222,58.215,10.18808333
2/13/2006 20:15:00,9.534736817,295.6678056,6.338888889,59.17444444,10.7757
2/13/2006 20:30:00,9.69102644,297.0526667,6.487955556,54.30694444,9.652516667
2/13/2006 20:45:00,7.849670658,308.8571944,6.1796,55.01205556,8.392483333
2/13/2006 21:00:00,6.83906201,321.8131667,6.245644444,53.8065,6.621583333
2/13/2006 21:15:00,7.645447721,319.4702222,6.140444444,55.24794444,8.486733333
2/13/2006 21:30:00,7.115493698,316.3551667,5.772222222,59.22144444,5.693216667
2/13/2006 21:45:00,5.699648198,309.7595833,5.084088889,63.99633333,5.410933333
2/13/2006 22:00:00,5.313920941,313.7562222,4.1888,66.56794444,5.494233333
2/13/2006 22:15:00,7.010399058,307.9363611,4.204266667,67.76011111,6.401383333
2/13/2006 22:30:00,8.020303972,315.3318611,5.043244444,62.71705556,6.494033333
2/13/2006 22:45:00,7.316554341,308.8784444,5.777866667,56.88633333,3.549116667
2/13/2006 23:00:00,6.118476747,304.4911111,5.292088889,63.05222222,2.850066667
2/13/2006 23:15:00,5.826347076,310.5779444,3.808488889,70.73294444,1.630083333
2/13/2006 23:30:00,4.199394508,289.4356944,2.704933333,74.07255556,1.562066667
2/13/2006 23:45:00,2.998122026,268.9070556,1.157422222,80.37227778,0.862716667
2/14/2006 0:00:00,2.910070018,280.2783889,0.619377778,82.24755556,0.415916667
2/14/2006 0:15:00,2.630655259,255.9707222,0.043644444,85.93077778,0.1387
2/14/2006 0:30:00,2.985226716,282.2802778,0.094666667,85.33022222,0.560633333
2/14/2006 0:45:00,2.968663499,269.6766667,-0.691377778,84.49894444,1.05375
2/14/2006 1:00:00,2.311302822,280.2527778,0.006844444,88.5845,0.230966667
2/14/2006 1:15:00,2.79165726,256.0499167,-0.462622222,85.91511111,0
2/14/2006 1:30:00,3.051499757,268.414,-0.172311111,83.59872222,0
2/14/2006 1:45:00,3.310620726,279.5237778,-0.493822222,85.24855556,0.581666667
2/14/2006 2:00:00,3.779237837,287.8126944,-0.705822222,86.34122222,1.414416667
2/14/2006 2:15:00,4.83625006,259.0242222,1.177511111,85.90261111,1.527516667
2/14/2006 2:30:00,4.391995428,261.2287222,0.441288889,86.05566667,1.180483333
2/14/2006 2:45:00,4.039158218,251.6222222,1.205377778,86.23666667,1.206433333
2/14/2006 3:00:00,3.667495457,269.9287778,0.543066667,85.10327778,1.06295
2/14/2006 3:15:00,3.332695114,286.5485556,0.184266667,88.70111111,1.571566667
2/14/2006 3:30:00,4.638407107,319.9426667,-0.281066667,89.87344444,3.236216667
2/14/2006 3:45:00,5.564722723,324.8644444,0.546488889,89.86405556,3.1497
2/14/2006 4:00:00,3.338256659,349.4088056,1.518088889,81.45927778,1.993216667
2/14/2006 4:15:00,2.087551411,408.4098611,1.434488889,79.24311111,0.237533333
2/14/2006 4:30:00,2.464959374,452.1088889,0.1784,86.38333333,0
2/14/2006 4:45:00,2.199269189,503.6869444,-0.362577778,88.06983333,0
2/14/2006 5:00:00,1.554549788,271.1758333,-1.650044444,87.87555556,0
2/14/2006 5:15:00,2.588471958,292.9339444,-1.254,91.33544444,0
2/14/2006 5:30:00,4.015842634,261.6624722,-1.966711111,88.43272222,0.104183333
2/14/2006 5:45:00,7.792767933,245.6237222,-0.384311111,92.44477778,3.58705
2/14/2006 6:00:00,8.294395168,253.6769167,2.568622222,85.92522222,7.098133333
2/14/2006 6:15:00,6.631388377,261.1024722,3.062977778,83.48577778,6.381383333
2/14/2006 6:30:00,5.830865524,265.8483611,2.9204,83.66194444,3.413666667
2/14/2006 6:45:00,5.61829446,254.9094444,2.580933333,82.99705556,2.666583333
2/14/2006 7:00:00,5.037477098,264.3815833,2.414311111,80.69455556,2.272383333
2/14/2006 7:15:00,4.645847101,271.6084722,3.362355556,74.49994444,1.729466667
2/14/2006 7:30:00,5.036735897,275.1944722,4.585866667,68.03366667,0.25
2/14/2006 7:45:00,5.277986158,253.2189722,5.5196,65.02411111,0.132033333
2/14/2006 8:00:00,5.684406464,250.4667222,5.986044444,63.01444444,0.3895
2/14/2006 8:15:00,4.802207496,258.1475556,6.514177778,62.46361111,0
2/14/2006 8:30:00,3.984883568,265.4730278,6.698088889,60.05605556,0
2/14/2006 8:45:00,4.038244198,266.8304167,6.957822222,59.89066667,0.077933333
2/14/2006 9:00:00,4.480095429,264.4269444,7.426977778,55.68677778,0.320866667
2/14/2006 9:15:00,4.84576435,258.5745278,7.738,54.43083333,0.697166667
2/14/2006 9:30:00,4.910853377,251.3728056,8.124888889,52.93805556,0.5264
2/14/2006 9:45:00,5.735465349,253.7348889,8.689333333,51.32238889,1.4724
2/14/2006 10:00:00,6.18205428,253.6225833,8.8568,52.30394444,2.38715
2/14/2006 10:15:00,5.691830778,251.5128056,9.398311111,52.98877778,2.542733333
2/14/2006 10:30:00,6.022301508,251.8572778,9.500933333,53.02444444,2.687466667
2/14/2006 10:45:00,5.924114451,246.2386667,10.46386667,49.66033333,2.27125
2/14/2006 11:00:00,4.987432281,242.8861111,11.56075556,43.83227778,1.033333333
2/14/2006 11:15:00,5.29763714,251.6833611,12.0256,42.62344444,1.30165
2/14/2006 11:30:00,4.828600336,244.1920556,12.09937778,43.681,1.52505
2/14/2006 11:45:00,4.169330059,249.3965556,12.8144,39.79905556,0.583633333
2/14/2006 12:00:00,4.255853524,256.9136111,13.58702222,38.76988889,0.76115
2/14/2006 12:15:00,4.295516224,246.4089167,12.988,38.22366667,0.465916667
2/14/2006 12:30:00,5.481376912,250.9284167,13.01666667,39.30638889,1.345566667
2/14/2006 12:45:00,6.066360713,247.0275833,13.30795556,39.912,2.06225
2/14/2006 13:00:00,6.409711707,243.6796944,12.89853333,39.56661111,3.126283333
2/14/2006 13:15:00,6.60970819,245.7049167,12.16777778,48.255,3.041816667
2/14/2006 13:30:00,4.642777597,242.4584167,12.34688889,52.73655556,1.163116667
2/14/2006 13:45:00,3.52585632,238.7590833,12.92835556,47.12616667,0.453366667
2/14/2006 14:00:00,3.014842073,237.2504722,13.9848,38.55116667,0
2/14/2006 14:15:00,2.078497092,239.17225,15.63497778,34.288,0
2/14/2006 14:30:00,1.60677204,244.55525,16.2728,33.27005556,0
2/14/2006 14:45:00,1.562451407,280.68375,16.42995556,32.4995,0
2/14/2006 15:00:00,1.398697706,303.4421667,15.96417778,33.55327778,0
2/14/2006 15:15:00,1.405112059,284.6154444,15.28693333,37.91983333,0
2/14/2006 15:30:00,2.185642201,275.4753611,12.22275556,52.09211111,0
2/14/2006 15:45:00,2.277559019,242.0728333,10.8016,60.04588889,0
2/14/2006 16:00:00,3.00945675,238.0950833,10.05866667,64.1985,0
2/14/2006 16:15:00,2.106022128,226.6281667,9.921688889,62.33427778,0
2/14/2006 16:30:00,1.788301576,205.9905278,10.42106667,55.59994444,0
2/14/2006 16:45:00,1.417834493,233.0208333,10.17208889,57.40788889,0
2/14/2006 17:00:00,1.464703313,210.2910833,10.03168889,57.47466667,0
2/14/2006 17:15:00,1.18744421,216.2115278,9.661466667,61.63644444,0
2/14/2006 17:30:00,2.421397967,238.9550556,8.974711111,67.60111111,0
2/14/2006 17:45:00,3.347660054,260.3317222,8.730355556,68.86383333,0.275066667
2/14/2006 18:00:00,4.696695248,267.8126111,8.724266667,66.73577778,1.4667
2/14/2006 18:15:00,4.43795143,254.0640278,9.189022222,63.74244444,1.333766667
2/14/2006 18:30:00,4.353417233,253.1353333,9.116044444,66.12661111,0.888466667
2/14/2006 18:45:00,4.601069588,242.4032222,9.462266667,66.84083333,0.535283333
2/14/2006 19:00:00,4.145236258,241.5422222,9.484088889,65.06283333,0.1293
2/14/2006 19:15:00,4.669082419,245.1031389,9.1988,66.21805556,0.590016667
2/14/2006 19:30:00,4.985109826,242.9211667,9.190044444,66.79555556,0.740866667
2/14/2006 19:45:00,4.557429617,249.0027778,9.200177778,67.09144444,0.140866667
2/14/2006 20:00:00,4.693549102,254.9726667,9.423422222,67.94044444,0.301616667
2/14/2006 20:15:00,4.605344664,252.5315833,9.504844444,70.12961111,0.015016667
2/14/2006 20:30:00,4.051113083,255.3641389,9.415555556,74.03983333,0
2/14/2006 20:45:00,3.629972953,261.8375556,9.359511111,77.12455556,0
2/14/2006 21:00:00,3.375065742,261.14725,9.131644444,80.27155556,0
2/14/2006 21:15:00,2.867005707,246.7745556,8.8772,82.99455556,0
2/14/2006 21:30:00,2.426026573,253.3573611,8.569244444,84.8685,0
2/14/2006 21:45:00,3.550316004,247.7135556,8.720444444,85.10377778,0
2/14/2006 22:00:00,4.12840216,251.3519444,8.7476,85.34011111,0
2/14/2006 22:15:00,3.63367459,250.6963333,8.7524,85.85277778,0
2/14/2006 22:30:00,2.355467524,256.534,8.608266667,86.4085,0
2/14/2006 22:45:00,2.724957502,259.9988611,8.540844444,87.252,0
2/14/2006 23:00:00,4.225605479,249.9632222,8.6444,87.26516667,0.169583333
2/14/2006 23:15:00,3.811854044,245.3029722,8.670711111,87.70294444,0
2/14/2006 23:30:00,4.23274998,249.4064167,8.651111111,88.14383333,0
2/14/2006 23:45:00,3.598033836,261.4733611,8.573066667,88.64288889,0
2/15/2006 0:00:00,3.84022448,250.7925,8.514355556,89.03266667,0
2/15/2006 0:15:00,3.721088938,251.3628056,8.513644444,89.53038889,0
2/15/2006 0:30:00,4.096022407,253.4501944,8.536,90.05966667,0
2/15/2006 0:45:00,4.81200453,250.6696389,8.579422222,90.48122222,0
2/15/2006 1:00:00,5.265773536,245.8929444,8.557511111,90.67222222,0.004683333
2/15/2006 1:15:00,5.476408308,244.936,8.556444444,90.905,0.03965
2/15/2006 1:30:00,6.224729921,243.8541111,8.637911111,91.04211111,0.889366667
2/15/2006 1:45:00,6.532816137,250.3728889,8.625555556,90.94022222,1.224633333
2/15/2006 2:00:00,6.41884517,249.1289167,8.430577778,91.55927778,1.839766667
2/15/2006 2:15:00,6.678785024,252.1472778,8.32,91.96883333,2.8815
2/15/2006 2:30:00,6.533782307,250.7765556,8.2808,92.08427778,2.588033333
2/15/2006 2:45:00,6.539151834,249.0025833,8.2072,92.0615,2.434083333
2/15/2006 3:00:00,6.664816182,245.8950278,8.116755556,92.40666667,3.12785
2/15/2006 3:15:00,7.095900771,247.0086389,8.0092,92.57827778,3.986516667
2/15/2006 3:30:00,8.290119272,246.9586667,7.889066667,92.9355,6.008833333
2/15/2006 3:45:00,8.002295146,249.9244444,7.959333333,92.75155556,5.4859
2/15/2006 4:00:00,7.932807302,251.3940833,8.092444444,92.26994444,4.925016667
2/15/2006 4:15:00,6.983341229,247.85375,8.089333333,92.12822222,3.874366667
2/15/2006 4:30:00,7.232098761,252.5491667,8.486222222,90.706,3.6198
2/15/2006 4:45:00,7.760611372,252.1765,8.467466667,90.32011111,4.5142
2/15/2006 5:00:00,6.903784374,248.7655833,8.346755556,90.40394444,4.2298
2/15/2006 5:15:00,5.734062184,247.9336111,8.053733333,90.85811111,2.407266667
2/15/2006 5:30:00,5.722244508,250.6365833,8.096622222,90.98916667,1.193666667
2/15/2006 5:45:00,6.407949369,254.7982778,7.878666667,91.81538889,1.265816667
2/15/2006 6:00:00,6.723034898,248.6891389,7.662533333,92.63844444,1.1411
2/15/2006 6:15:00,6.818879322,247.0438333,7.676755556,92.7635,1.021516667
2/15/2006 6:30:00,7.305945421,249.2150833,7.754755556,92.79572222,2.363466667
2/15/2006 6:45:00,5.502181256,243.8044167,7.856133333,92.25922222,1.8112
2/15/2006 7:00:00,5.102482182,254.2333889,8.389911111,90.69627778,0.724766667
2/15/2006 7:15:00,5.717812631,234.2941944,8.9384,88.11283333,1.644466667
2/15/2006 7:30:00,5.512301053,243.2513889,8.998311111,87.32144444,0.453383333
2/15/2006 7:45:00,5.509486083,259.8905,8.837955556,87.79644444,0.686366667
2/15/2006 8:00:00,4.741012728,258.8227778,8.826711111,87.30511111,1.471833333
2/15/2006 8:15:00,4.993061472,255.272,9.376177778,85.70266667,0.71795
2/15/2006 8:30:00,5.135049527,255.8121944,9.784888889,83.82411111,1.726433333
2/15/2006 8:45:00,3.911059994,279.6366389,10.23333333,81.53633333,0.672816667
2/15/2006 9:00:00,3.822484776,272.07225,11.69435556,75.26644444,1.290616667
2/15/2006 9:15:00,3.43268324,270.9495556,12.4184,71.34372222,2.096766667
2/15/2006 9:30:00,3.716209894,256.3338056,12.17457778,72.60305556,1.7066
2/15/2006 9:45:00,4.482357369,250.5296944,12.02466667,73.01744444,1.539566667
2/15/2006 10:00:00,5.825521778,250.6126944,11.68133333,74.51183333,3.039666667
2/15/2006 10:15:00,5.822037098,264.5155278,12.924,70.12766667,4.158316667
2/15/2006 10:30:00,5.298090337,279.1168889,13.84351111,66.53944444,6.458733333
2/15/2006 10:45:00,4.832050426,282.1041944,14.30795556,63.68327778,6.71495
2/15/2006 11:00:00,3.926810939,296.1752778,15.57435556,60.50411111,7.214183333
2/15/2006 11:15:00,4.0899482,286.2266111,15.88106667,58.97788889,6.3147
2/15/2006 11:30:00,5.292227453,300.194,16.8264,56.79288889,6.872316667
2/15/2006 11:45:00,4.841711318,289.9153333,17.30248889,55.57105556,7.286983333
2/15/2006 12:00:00,4.794737536,270.6798889,16.96622222,56.06477778,5.911316667
2/15/2006 12:15:00,4.240200841,276.9048333,16.32568889,57.76133333,3.82795
2/15/2006 12:30:00,4.051808502,273.3840278,16.62484444,56.9735,3.513566667
2/15/2006 12:45:00,4.194380106,283.8830278,17.39617778,54.46322222,5.7376
2/15/2006 13:00:00,5.416596898,288.5473889,18.02497778,51.91583333,5.532166667
2/15/2006 13:15:00,6.320796004,302.3023333,19.05315556,47.33538889,6.3259
2/15/2006 13:30:00,6.261207936,294.2167222,18.7136,47.99966667,6.727833333
2/15/2006 13:45:00,5.169872887,281.4356667,18.42177778,49.70911111,5.81455
2/15/2006 14:00:00,5.441350747,280.3814444,17.38684444,51.839,3.532616667
2/15/2006 14:15:00,4.893821233,295.7541389,17.30608889,51.67755556,4.084333333
2/15/2006 14:30:00,5.265138276,296.4627778,18.00942222,49.50083333,2.7806
2/15/2006 14:45:00,5.099598647,292.8548333,17.59982222,50.5015,2.8941
2/15/2006 15:00:00,5.498193446,287.5014444,16.37515556,54.19,2.533933333
2/15/2006 15:15:00,5.248615818,290.5605,15.22737778,56.88522222,3.131066667
2/15/2006 15:30:00,4.825075782,287.06975,14.38977778,60.06111111,4.457066667
2/15/2006 15:45:00,4.345798471,280.2776389,13.98546667,62.50233333,4.158966667
2/15/2006 16:00:00,3.570084653,294.5164444,13.4408,64.14838889,3.4809
2/15/2006 16:15:00,3.453159709,262.7416667,13.6592,63.24433333,1.733633333
2/15/2006 16:30:00,4.751459709,289.7301111,13.32257778,64.41055556,2.692133333
2/15/2006 16:45:00,4.812133514,280.8196111,12.79537778,66.53255556,3.3752
2/15/2006 17:00:00,4.211587908,267.8919167,12.6084,67.90211111,1.280733333
2/15/2006 17:15:00,5.076621079,276.31725,12.23888889,70.56583333,2.05835
2/15/2006 17:30:00,4.661040666,278.0788611,11.77688889,72.37155556,3.980933333
2/15/2006 17:45:00,5.368175041,271.6499722,11.54573333,74.542,2.0745
2/15/2006 18:00:00,5.042689419,260.2817778,11.32453333,76.44694444,0.567933333
2/15/2006 18:15:00,3.636286286,261.6329167,11.5148,77.15716667,0.218566667
2/15/2006 18:30:00,3.649536508,273.0165278,11.65728889,77.321,0.557233333
2/15/2006 18:45:00,4.237741776,292.0803056,11.25151111,79.04077778,2.685133333
2/15/2006 19:00:00,4.299074089,299.1034722,11.02862222,80.02466667,2.758366667
2/15/2006 19:15:00,3.526336392,294.2001111,11.1348,80.16444444,2.1353
2/15/2006 19:30:00,2.888207577,287.6725833,11.16315556,80.23455556,1.3417
2/15/2006 19:45:00,4.026811804,274.0794444,11.24871111,80.61261111,1.1063
2/15/2006 20:00:00,4.716578176,265.8105278,11.25048889,81.70716667,1.207283333
2/15/2006 20:15:00,5.346553819,265.2061389,11.11328889,81.97116667,1.98315
2/15/2006 20:30:00,6.147580312,276.6748056,11.01582222,81.43672222,2.77015
2/15/2006 20:45:00,5.81726059,277.9193611,10.70871111,83.50388889,3.808366667
2/15/2006 21:00:00,5.444502309,285.9996111,10.33182222,86.05894444,3.193116667
2/15/2006 21:15:00,6.181815367,304.8336111,10.56448889,85.67705556,5.7144
2/15/2006 21:30:00,7.261268739,305.0869722,10.48497778,87.05294444,8.927716667
2/15/2006 21:45:00,10.10935593,313.5368889,10.76088889,85.13222222,17.37801667
2/15/2006 22:00:00,8.372614439,315.2023889,10.82208889,85.94866667,13.14928333
2/15/2006 22:15:00,6.245288702,318.58075,10.45804444,88.83927778,7.17975
2/15/2006 22:30:00,3.890175457,324.7094444,10.14182222,90.92272222,4.351216667
2/15/2006 22:45:00,3.413251074,292.0001111,10.10577778,92.021,0.93045
2/15/2006 23:00:00,4.550518336,286.5391111,9.879466667,92.63272222,0.353666667
2/15/2006 23:15:00,4.936741664,293.4886389,9.720933333,92.73322222,1.142483333
2/15/2006 23:30:00,3.454943824,277.6520278,9.493955556,93.80288889,1.2029
2/15/2006 23:45:00,3.193596713,275.1829444,9.456977778,93.86422222,0.305566667
2/16/2006 0:00:00,2.974552538,258.6750833,9.436488889,94.045,0
2/16/2006 0:15:00,3.650919946,248.4055278,9.680933333,93.85872222,0
2/16/2006 0:30:00,4.606195511,248.4463333,9.521288889,94.17916667,0.00605
2/16/2006 0:45:00,3.949108857,243.22575,9.536311111,94.78577778,0
2/16/2006 1:00:00,2.115980159,258.5915556,9.592888889,95.71166667,0
2/16/2006 1:15:00,1.314276062,272.6170556,9.561111111,96.58833333,0
2/16/2006 1:30:00,5.463193778,254.2146944,9.466355556,96.68111111,0.8352
2/16/2006 1:45:00,6.811907019,250.4725278,9.163644444,96.92372222,2.9274
2/16/2006 2:00:00,5.360795706,248.03225,8.951111111,97.61733333,1.997733333
2/16/2006 2:15:00,4.029387728,245.6024167,9.159511111,97.84294444,0.279566667
2/16/2006 2:30:00,4.537358996,247.2118333,9.0336,97.82438889,0.6659
2/16/2006 2:45:00,3.311464187,240.9071944,9.075111111,97.73177778,0
2/16/2006 3:00:00,4.0783395,252.8296944,8.940355556,97.74444444,0.005383333
2/16/2006 3:15:00,5.322853382,245.818,8.767422222,97.72561111,0.8251
2/16/2006 3:30:00,4.041447069,245.0343889,8.840177778,97.70988889,0.151016667
2/16/2006 3:45:00,2.7165723,262.1620833,8.995733333,97.621,0
2/16/2006 4:00:00,2.874742997,258.4626667,8.929866667,97.48027778,0
2/16/2006 4:15:00,3.138095483,256.7573889,8.853422222,97.3795,0
2/16/2006 4:30:00,3.404016656,261.3752778,8.802222222,97.29211111,0.0082
2/16/2006 4:45:00,3.222602521,249.668,8.714044444,97.32377778,0
2/16/2006 5:00:00,2.713090783,246.2917778,8.801111111,97.22633333,0
2/16/2006 5:15:00,2.915696407,265.1034167,8.815777778,97.27016667,0.144766667
2/16/2006 5:30:00,3.450497896,251.9576111,8.749244444,97.0425,0.145816667
2/16/2006 5:45:00,3.712574934,246.1585833,8.651777778,96.85366667,0.1448
2/16/2006 6:00:00,3.446087807,243.3298056,8.620933333,96.57655556,0
2/16/2006 6:15:00,2.180614148,230.5838056,9.032222222,96.902,0
2/16/2006 6:30:00,2.822194943,258.7096667,9.272355556,97.07366667,0
2/16/2006 6:45:00,4.308139059,240.4218611,9.173066667,96.35022222,0.072033333
2/16/2006 7:00:00,4.042266574,244.5544722,9.047288889,96.49311111,0
2/16/2006 7:15:00,3.553207994,256.0026944,9.067866667,97.01966667,0.037366667
2/16/2006 7:30:00,4.099269092,259.8925833,8.888533333,97.36461111,0.162333333
2/16/2006 7:45:00,3.927686059,256.1735,8.928622222,97.69494444,0
2/16/2006 8:00:00,3.379505094,260.1822222,9.030533333,97.96538889,0
2/16/2006 8:15:00,4.413431239,251.2931667,9.082977778,97.9855,0.1322
2/16/2006 8:30:00,5.224516669,245.6793056,9.119466667,97.98327778,0.684866667
2/16/2006 8:45:00,5.243518792,249.1394722,9.065244444,97.94633333,0.91955
2/16/2006 9:00:00,4.578861663,249.2633056,9.139022222,98.16133333,0.236683333
2/16/2006 9:15:00,4.448560839,243.8311667,9.272488889,98.08616667,0.300883333
2/16/2006 9:30:00,4.77768637,247.1315556,9.325244444,97.95666667,0.45345
2/16/2006 9:45:00,5.103032631,249.3628889,9.217422222,98.00811111,0.71465
2/16/2006 10:00:00,4.509684649,243.0989722,9.353466667,98.14761111,0.1762
2/16/2006 10:15:00,4.377426741,253.395,9.431911111,98.00916667,0.164733333
2/16/2006 10:30:00,5.016085122,251.7405278,9.432933333,97.95705556,0.636616667
2/16/2006 10:45:00,4.618662392,246.0881111,9.398933333,97.98444444,0
2/16/2006 11:00:00,3.640671594,245.8071389,9.539022222,98.06816667,0
2/16/2006 11:15:00,3.313320788,253.9995833,9.680577778,97.96827778,0
2/16/2006 11:30:00,4.961728616,249.2483889,9.526311111,97.84266667,0.194333333
2/16/2006 11:45:00,5.306809541,243.6306667,9.547822222,97.87255556,0.262083333
2/16/2006 12:00:00,5.012642793,248.8804722,9.506888889,97.93822222,0.159016667
2/16/2006 12:15:00,5.446542044,243.65225,9.3872,98.0605,0.656583333
2/16/2006 12:30:00,4.923538513,245.2407222,9.371155556,98.2355,0.33775
2/16/2006 12:45:00,5.715208709,249.9360556,9.391911111,98.22166667,0.780566667
2/16/2006 13:00:00,5.891838523,242.4173056,9.362222222,98.239,1.320683333
2/16/2006 13:15:00,5.471061761,245.615,9.319822222,98.19738889,1.031833333
2/16/2006 13:30:00,5.209763468,252.6755833,9.298488889,98.25455556,0.707566667
2/16/2006 13:45:00,5.32670518,254.9116944,9.205288889,98.31344444,0.80525
2/16/2006 14:00:00,5.090065993,253.1558333,9.019377778,98.48922222,0.87235
2/16/2006 14:15:00,3.730220904,273.6948889,9.002977778,98.57211111,1.768066667
2/16/2006 14:30:00,3.349691891,298.7991667,9.242666667,98.53661111,2.91635
2/16/2006 14:45:00,3.802514552,301.557,9.511244444,98.2265,2.1946
2/16/2006 15:00:00,4.661314321,302.9282778,9.516177778,97.54266667,1.369733333
2/16/2006 15:15:00,4.176717353,295.2618889,9.652222222,97.20655556,0.762133333
2/16/2006 15:30:00,4.098163921,272.686,9.562444444,96.80711111,2.440333333
2/16/2006 15:45:00,3.838523463,257.7167778,9.0612,97.07288889,2.679183333
2/16/2006 16:00:00,5.144431141,249.1401667,8.785911111,97.57277778,1.161183333
2/16/2006 16:15:00,7.047154186,283.2042778,8.590444444,97.55977778,2.761016667
2/16/2006 16:30:00,7.892074052,295.6634722,8.583822222,97.92933333,4.714283333
2/16/2006 16:45:00,7.278370258,305.0224167,8.618177778,98.012,10.47416667
